Files,Revision Final,Revision in UAT,Files,Found in PRD?,Revision in PRD,Revision Different?,Revision PRD > UAT?,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean,
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui/detainee\backing\MaintainPol1123Ui.java,100214,100214,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/backing/MaintainPol1123Ui.java,79191,79191,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/backing/MaintainPol1123Ui.java,svn update -r100214 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/backing/MaintainPol1123Ui.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\acs\backing\AcsPerformUserApprovalUi.java,100203,100203,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/acs/backing/AcsPerformUserApprovalUi.java,83336,83336,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/acs/backing/AcsPerformUserApprovalUi.java,svn update -r100203 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/acs/backing/AcsPerformUserApprovalUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\bail\backing\CheckingOnBailConcludedUi.java,96958,96958,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/bail/backing/CheckingOnBailConcludedUi.java,90910,90910,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/bail/backing/CheckingOnBailConcludedUi.java,svn update -r96958 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/bail/backing/CheckingOnBailConcludedUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\bail\backing\CheckingOnBailReceiptsUi.java,96958,96958,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/bail/backing/CheckingOnBailReceiptsUi.java,86663,86663,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/bail/backing/CheckingOnBailReceiptsUi.java,svn update -r96958 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/bail/backing/CheckingOnBailReceiptsUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\bail\backing\InspectBailByDVCUi.java,96958,96958,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/bail/backing/InspectBailByDVCUi.java,86663,86663,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/bail/backing/InspectBailByDVCUi.java,svn update -r96958 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/bail/backing/InspectBailByDVCUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\bail\backing\ViewBailInfoUi.java,89377,89377,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/bail/backing/ViewBailInfoUi.java,87625,87625,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/bail/backing/ViewBailInfoUi.java,svn update -r89377 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/bail/backing/ViewBailInfoUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\detainee\backing\CheckingOfCustodySearchUi.java,99600,99600,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/backing/CheckingOfCustodySearchUi.java,90902,90902,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/backing/CheckingOfCustodySearchUi.java,svn update -r99600 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/backing/CheckingOfCustodySearchUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\detainee\backing\DetaineeMainUi.java,100281,100184,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/backing/DetaineeMainUi.java,92376,92376,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/backing/DetaineeMainUi.java,svn update -r100281 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/backing/DetaineeMainUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\detainee\backing\DetaineeMainUi.java,100281,100184,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/backing/DetaineeMainUi.java,92376,92376,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/backing/DetaineeMainUi.java,svn update -r100281 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/backing/DetaineeMainUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\detainee\backing\MaintainDetaineeDetailsUi.java,100280,100184,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/backing/MaintainDetaineeDetailsUi.java,87186,87186,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/backing/MaintainDetaineeDetailsUi.java,svn update -r100280 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/backing/MaintainDetaineeDetailsUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\detainee\backing\MaintainPol1123Ui.java,100214,99244,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/backing/MaintainPol1123Ui.java,79191,79191,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/backing/MaintainPol1123Ui.java,svn update -r100214 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/backing/MaintainPol1123Ui.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\detainee\backing\SearchSubmittedPol1123Ui.java,98191,98191,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/backing/SearchSubmittedPol1123Ui.java,54890,54890,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/backing/SearchSubmittedPol1123Ui.java,svn update -r98191 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/backing/SearchSubmittedPol1123Ui.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\detainee\util\DtnUtil.java,87057,87057,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/util/DtnUtil.java,77363,77363,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/util/DtnUtil.java,svn update -r87057 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/detainee/util/DtnUtil.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\fip\backing\BlockHistoryUi.java,98413,98413,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/BlockHistoryUi.java,N,98413,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/BlockHistoryUi.java,svn update -r98413 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/BlockHistoryUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\fip\backing\CardReaderStatusUi.java,94600,94600,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CardReaderStatusUi.java,N,94600,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CardReaderStatusUi.java,svn update -r94600 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CardReaderStatusUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\fip\backing\CellBlockUi.java,94600,94600,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CellBlockUi.java,N,94600,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CellBlockUi.java,svn update -r94600 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CellBlockUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\fip\backing\CellCheckHistoryUi.java,94600,94600,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CellCheckHistoryUi.java,N,94600,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CellCheckHistoryUi.java,svn update -r94600 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CellCheckHistoryUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\fip\backing\CellCheckStatusUi.java,98413,98413,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CellCheckStatusUi.java,N,98413,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CellCheckStatusUi.java,svn update -r98413 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CellCheckStatusUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\fip\backing\CellDetailInformationUi.java,94600,94600,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CellDetailInformationUi.java,N,94600,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CellDetailInformationUi.java,svn update -r94600 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CellDetailInformationUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\fip\backing\CellMaintenanceHistoryUi.java,98413,98413,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CellMaintenanceHistoryUi.java,N,98413,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CellMaintenanceHistoryUi.java,svn update -r98413 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CellMaintenanceHistoryUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\fip\backing\CellMaintenanceUi.java,94600,94600,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CellMaintenanceUi.java,N,94600,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CellMaintenanceUi.java,svn update -r94600 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CellMaintenanceUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\fip\backing\CellMapUi.java,98413,98413,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CellMapUi.java,N,98413,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CellMapUi.java,svn update -r98413 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CellMapUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\fip\backing\CheckingofEcellCheckUi.java,96598,96598,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CheckingofEcellCheckUi.java,N,96598,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CheckingofEcellCheckUi.java,svn update -r96598 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/CheckingofEcellCheckUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\fip\backing\DetaineeDetailsUi.java,94600,94600,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/DetaineeDetailsUi.java,N,94600,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/DetaineeDetailsUi.java,svn update -r94600 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/DetaineeDetailsUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\fip\backing\FollowUpActionsUi.java,94600,94600,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/FollowUpActionsUi.java,N,94600,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/FollowUpActionsUi.java,svn update -r94600 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/FollowUpActionsUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\fip\backing\IndividualCellInformationUi.java,98676,98676,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/IndividualCellInformationUi.java,N,98676,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/IndividualCellInformationUi.java,svn update -r98676 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/IndividualCellInformationUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\fip\backing\InspectionOfCellsPGOUi.java,98123,98123,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/InspectionOfCellsPGOUi.java,N,98123,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/InspectionOfCellsPGOUi.java,svn update -r98123 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/InspectionOfCellsPGOUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\fip\backing\PscChecksHistoryLogUi.java,96037,96037,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/PscChecksHistoryLogUi.java,86286,86286,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/PscChecksHistoryLogUi.java,svn update -r96037 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/PscChecksHistoryLogUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\fip\backing\RemarksHistoryUi.java,94600,94600,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/RemarksHistoryUi.java,N,94600,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/RemarksHistoryUi.java,svn update -r94600 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/RemarksHistoryUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\fip\backing\SearchCheckHistoryUi.java,98413,98413,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/SearchCheckHistoryUi.java,N,98413,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/SearchCheckHistoryUi.java,svn update -r98413 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/SearchCheckHistoryUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\fip\backing\WhiteCardDedicationUi.java,96035,96035,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/WhiteCardDedicationUi.java,N,96035,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/WhiteCardDedicationUi.java,svn update -r96035 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/backing/WhiteCardDedicationUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\fip\util\FipUtils.java,99144,99144,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/util/FipUtils.java,90922,90922,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/util/FipUtils.java,svn update -r99144 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/fip/util/FipUtils.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\myworkspace\backing\LoginNavPageUi.java,98123,98123,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/myworkspace/backing/LoginNavPageUi.java,84261,84261,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/myworkspace/backing/LoginNavPageUi.java,svn update -r98123 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/myworkspace/backing/LoginNavPageUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\myworkspace\backing\MWS303MaintainMyToolsUi.java,98841,98841,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/myworkspace/backing/MWS303MaintainMyToolsUi.java,75300,75300,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/myworkspace/backing/MWS303MaintainMyToolsUi.java,svn update -r98841 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/myworkspace/backing/MWS303MaintainMyToolsUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\myworkspace\backing\ToolsImage.java,98846,98846,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/myworkspace/backing/ToolsImage.java,67820,67820,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/myworkspace/backing/ToolsImage.java,svn update -r98846 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/myworkspace/backing/ToolsImage.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\property\backing\MaintainPropertyInspectionInstructionCheckUi.java,99305,99305,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/property/backing/MaintainPropertyInspectionInstructionCheckUi.java,86562,86562,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/property/backing/MaintainPropertyInspectionInstructionCheckUi.java,svn update -r99305 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/property/backing/MaintainPropertyInspectionInstructionCheckUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\property\backing\MaintainPropertyInspectionInstructionDialogCheckUi.java,94092,94092,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/property/backing/MaintainPropertyInspectionInstructionDialogCheckUi.java,86287,86287,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/property/backing/MaintainPropertyInspectionInstructionDialogCheckUi.java,svn update -r94092 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/property/backing/MaintainPropertyInspectionInstructionDialogCheckUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\property\backing\MaintainPropertyInspectionItemListUi.java,99305,99305,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/property/backing/MaintainPropertyInspectionItemListUi.java,86562,86562,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/property/backing/MaintainPropertyInspectionItemListUi.java,svn update -r99305 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/property/backing/MaintainPropertyInspectionItemListUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\property\backing\MaintainPropertyMovementUi.java,100184,100184,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/property/backing/MaintainPropertyMovementUi.java,98432,98432,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/property/backing/MaintainPropertyMovementUi.java,svn update -r100184 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/property/backing/MaintainPropertyMovementUi.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\property\util\PropertyMovementUserApprovalValidator.java,98712,98712,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/property/util/PropertyMovementUserApprovalValidator.java,N,98712,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/property/util/PropertyMovementUserApprovalValidator.java,svn update -r98712 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/property/util/PropertyMovementUserApprovalValidator.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\property\util\UiHelper.java,90912,90912,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/property/util/UiHelper.java,20263,20263,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/property/util/UiHelper.java,svn update -r90912 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/property/util/UiHelper.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\report\backing\Rpt3001000Ui.java,99813,99729,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/report/backing/Rpt3001000Ui.java,86663,86663,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/report/backing/Rpt3001000Ui.java,svn update -r99813 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/report/backing/Rpt3001000Ui.java
\war.cis2.ui\src\main\java\gov\hkpf\cis2\ui\report\backing\Rpt3002000Ui.java,99813,99733,war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/report/backing/Rpt3002000Ui.java,86663,86663,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/report/backing/Rpt3002000Ui.java,svn update -r99813 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/war.cis2.ui/src/main/java/gov/hkpf/cis2/ui/report/backing/Rpt3002000Ui.java
